"income","current.single","trump.single","current.married","trump.married","diff.single","diff.married","pctincome.single","pctincome.married"
800000,268518.064,245964.81,253831.414,226347.81,-22553.254,-27483.604,0.0424346576475178,0.0503207337523437
801000,268914.064,246294.81,254227.414,226677.81,-22619.254,-27549.604,0.0425105278482685,0.0503858545680635
802000,269310.064,246624.81,254623.414,227007.81,-22685.254,-27615.604,0.0425862259954541,0.0504508316692962
803000,269706.064,246954.81,255019.414,227337.81,-22751.254,-27681.604,0.04266175267367,0.0505156655312603
804000,270102.064,247284.81,255415.414,227667.81,-22817.254,-27747.604,0.0427371084648658,0.0505803566270818
805000,270498.064,247614.81,255811.414,227997.81,-22883.254,-27813.604,0.0428122939483609,0.0506449054278051
806000,270894.064,247944.81,256207.414,228327.81,-22949.254,-27879.604,0.0428873097008589,0.0507093124024048
807000,271290.064,248274.81,256603.414,228657.81,-23015.254,-27945.604,0.0429621562964626,0.0507735780177968
808000,271686.064,248604.81,256999.414,228987.81,-23081.254,-28011.604,0.0430368343066886,0.0508377027388498
809000,272082.064,248934.81,257395.414,229317.81,-23147.254,-28077.604,0.0431113443004817,0.0509016870283961
810000,272478.064,249264.81,257791.414,229647.81,-23213.254,-28143.604,0.0431856868442295,0.0509655313472435
811000,272874.064,249594.81,258187.414,229977.81,-23279.254,-28209.604,0.0432598625017769,0.0510292361541856
812000,273270.064,249924.81,258583.414,230307.81,-23345.254,-28275.604,0.0433338718344399,0.051092801906013
813000,273666.064,250254.81,258979.414,230637.81,-23411.254,-28341.604,0.0434077154010201,0.0511562290575246
814000,274062.064,250584.81,259375.414,230967.81,-23477.254,-28407.604,0.0434813937578188,0.051219518061538
815000,274458.064,250914.81,259771.414,231297.81,-23543.254,-28473.604,0.0435549074586509,0.0512826693689003
816000,274854.064,251244.81,260167.414,231627.81,-23609.254,-28539.604,0.0436282570548585,0.0513456834284991
817000,275250.064,251574.81,260563.414,231957.81,-23675.254,-28605.604,0.043701443095325,0.051408560687273
818000,275646.064,251904.81,260959.414,232287.81,-23741.254,-28671.604,0.043774466126489,0.051471301590222
819000,276042.064,252234.81,261355.414,232617.81,-23807.254,-28737.604,0.0438473266923572,0.0515339065804183
820000,276438.064,252564.81,261751.414,232947.81,-23873.254,-28803.604,0.0439200253345186,0.0515963760990163
821000,276834.064,252894.81,262147.414,233277.81,-23939.254,-28869.604,0.0439925625921575,0.0516587105852633
822000,277230.064,253224.81,262543.414,233607.81,-24005.254,-28935.604,0.0440649390020671,0.0517209104765101
823000,277626.064,253554.81,262939.414,233937.81,-24071.254,-29001.604,0.0441371550986624,0.0517829762082204
824000,278022.064,253884.81,263335.414,234267.81,-24137.254,-29067.604,0.0442092114139938,0.0518449082139816
825000,278418.064,254214.81,263731.414,234597.81,-24203.254,-29133.604,0.0442811084777598,0.0519067069255146
826000,278814.064,254544.81,264127.414,234927.81,-24269.254,-29199.604,0.0443528468173202,0.0519683727726841
827000,279210.064,254874.81,264523.414,235257.81,-24335.254,-29265.604,0.0444244269577088,0.0520299061835082
828000,279606.064,255204.81,264919.414,235587.81,-24401.254,-29331.604,0.0444958494216464,0.0520913075841688
829000,280002.064,255534.81,265315.414,235917.81,-24467.254,-29397.604,0.0445671147295533,0.0521525773990208
830000,280398.064,255864.81,265711.414,236247.81,-24533.254,-29463.604,0.0446382233995624,0.0522137160506025
831000,280794.064,256194.81,266107.414,236577.81,-24599.254,-29529.604,0.044709175947531,0.0522747239596449
832000,281190.064,256524.81,266503.414,236907.81,-24665.254,-29595.604,0.0447799728870541,0.0523356015450816
833000,281586.064,256854.81,266899.414,237237.81,-24731.254,-29661.604,0.0448506147294761,0.0523963492240582
834000,281982.064,257184.81,267295.414,237567.81,-24797.254,-29727.604,0.0449211019839036,0.0524569674119418
835000,282378.064,257514.81,267691.414,237897.81,-24863.254,-29793.604,0.0449914351572175,0.0525174565223308
836000,282774.064,257844.81,268087.414,238227.81,-24929.254,-29859.604,0.0450616147540848,0.052577816967064
837000,283170.064,258174.81,268483.414,238557.81,-24995.254,-29925.604,0.0451316412769713,0.0526380491562299
838000,283566.064,258504.81,268879.414,238887.81,-25061.254,-29991.604,0.0452015152261531,0.0526981534981762
839000,283962.064,258834.81,269275.414,239217.81,-25127.254,-30057.604,0.0452712370997286,0.052758130399519
840000,284358.064,259164.81,269671.414,239547.81,-25193.254,-30123.604,0.0453408073936305,0.0528179802651519
841000,284754.064,259494.81,270067.414,239877.81,-25259.254,-30189.604,0.0454102266016376,0.052877703498255
842000,285150.064,259824.81,270463.414,240207.81,-25325.254,-30255.604,0.045479495215386,0.0529373005003043
843000,285546.064,260154.81,270859.414,240537.81,-25391.254,-30321.604,0.0455486137243813,0.0529967716710801
844000,285942.064,260484.81,271255.414,240867.81,-25457.254,-30387.604,0.0456175826160099,0.0530561174086768
845000,286338.064,260814.81,271651.414,241197.81,-25523.254,-30453.604,0.0456864023755504,0.0531153381095109
846000,286734.064,261144.81,272047.414,241527.81,-25589.254,-30519.604,0.0457550734861849,0.0531744341683304
847000,287130.064,261474.81,272443.414,241857.81,-25655.254,-30585.604,0.0458235964290106,0.0532334059782233
848000,287526.064,261804.81,272839.414,242187.81,-25721.254,-30651.604,0.0458919716830507,0.0532922539306266
849000,287922.064,262134.81,273235.414,242517.81,-25787.254,-30717.604,0.045960199725266,0.0533509784153345
850000,288318.064,262464.81,273631.414,242847.81,-25853.254,-30783.604,0.0460282810305653,0.0534095798205074
851000,288714.064,262794.81,274027.414,243177.81,-25919.254,-30849.604,0.0460962160718173,0.0534680585326804
852000,289110.064,263124.81,274423.414,243507.81,-25985.254,-30915.604,0.0461640053198606,0.0535264149367717
853000,289506.064,263454.81,274819.414,243837.81,-26051.254,-30981.604,0.0462316492435156,0.0535846494160909
854000,289902.064,263784.81,275215.414,244167.81,-26117.254,-31047.604,0.0462991483095943,0.0536427623523478
855000,290298.064,264114.81,275611.414,244497.81,-26183.254,-31113.604,0.0463665029829117,0.0537007541256603
856000,290694.064,264444.81,276007.414,244827.81,-26249.254,-31179.604,0.0464337137262964,0.0537586251145631
857000,291090.064,264774.81,276403.414,245157.81,-26315.254,-31245.604,0.0465007810006008,0.0538163756960155
858000,291486.064,265104.81,276799.414,245487.81,-26381.254,-31311.604,0.0465677052647122,0.05387400624541
859000,291882.064,265434.81,277195.414,245817.81,-26447.254,-31377.604,0.0466344869755627,0.0539315171365802
860000,292278.064,265764.81,277591.414,246147.81,-26513.254,-31443.604,0.0467011265881402,0.0539889087418089
861000,292674.064,266094.81,277987.414,246477.81,-26579.254,-31509.604,0.0467676245554981,0.0540461814318361
862000,293070.064,266424.81,278383.414,246807.81,-26645.254,-31575.604,0.046833981328766,0.0541033355758672
863000,293466.064,266754.81,278779.414,247137.81,-26711.254,-31641.604,0.0469001973571598,0.0541603715415806
864000,293862.064,267084.81,279175.414,247467.81,-26777.254,-31707.604,0.0469662730879918,0.054217289695136
865000,294258.064,267414.81,279571.414,247797.81,-26843.254,-31773.604,0.0470322089666809,0.0542740904011817
866000,294654.064,267744.81,279967.414,248127.81,-26909.254,-31839.604,0.0470980054367622,0.0543307740228629
867000,295050.064,268074.81,280363.414,248457.81,-26975.254,-31905.604,0.0471636629398976,0.0543873409218292
868000,295446.064,268404.81,280759.414,248787.81,-27041.254,-31971.604,0.0472291819158851,0.0544437914582422
869000,295842.064,268734.81,281155.414,249117.81,-27107.254,-32037.604,0.0472945628026688,0.0545001259907835
870000,296238.064,269064.81,281551.414,249447.81,-27173.254,-32103.604,0.0473598060363489,0.0545563448766618
871000,296634.064,269394.81,281947.414,249777.81,-27239.254,-32169.604,0.047424912051191,0.0546124484716208
872000,297030.064,269724.81,282343.414,250107.81,-27305.254,-32235.604,0.0474898812796362,0.0546684371299466
873000,297426.064,270054.81,282739.414,250437.81,-27371.254,-32301.604,0.0475547141523101,0.0547243112044753
874000,297822.064,270384.81,283135.414,250767.81,-27437.254,-32367.604,0.0476194110980328,0.0547800710466001
875000,298218.064,270714.81,283531.414,251097.81,-27503.254,-32433.604,0.0476839725438281,0.0548357170062789
876000,298614.064,271044.81,283927.414,251427.81,-27569.254,-32499.604,0.0477483989149331,0.0548912494320417
877000,299010.064,271374.81,284323.414,251757.81,-27635.254,-32565.604,0.0478126906348072,0.0549466686709975
878000,299406.064,271704.81,284719.414,252087.81,-27701.254,-32631.604,0.0478768481251418,0.055001975068842
879000,299802.064,272034.81,285115.414,252417.81,-27767.254,-32697.604,0.0479408718058692,0.0550571689698644
880000,300198.064,272364.81,285511.414,252747.81,-27833.254,-32763.604,0.0480047620951718,0.0551122507169548
881000,300594.064,272694.81,285907.414,253077.81,-27899.254,-32829.604,0.0480685194094914,0.0551672206516113
882000,300990.064,273024.81,286303.414,253407.81,-27965.254,-32895.604,0.0481321441635381,0.0552220791139467
883000,301386.064,273354.81,286699.414,253737.81,-28031.254,-32961.604,0.0481956367702992,0.0552768264426961
884000,301782.064,273684.81,287095.414,254067.81,-28097.254,-33027.604,0.0482589976410483,0.0553314629752232
885000,302178.064,274014.81,287491.414,254397.81,-28163.254,-33093.604,0.0483222271853543,0.055385989047528
886000,302574.064,274344.81,287887.414,254727.81,-28229.254,-33159.604,0.0483853258110898,0.055440404994253
887000,302970.064,274674.81,288283.414,255057.81,-28295.254,-33225.604,0.0484482939244402,0.0554947111486902
888000,303366.064,275004.81,288679.414,255387.81,-28361.254,-33291.604,0.0485111319299125,0.0555489078427884
889000,303762.064,275334.81,289075.414,255717.81,-28427.254,-33357.604,0.0485738402303435,0.0556029954071593
890000,304158.064,275664.81,289471.414,256047.81,-28493.254,-33423.604,0.048636419226909,0.0556569741710846
891000,304554.064,275994.81,289867.414,256377.81,-28559.254,-33489.604,0.0486988693191319,0.0557108444625226
892000,304950.064,276324.81,290263.414,256707.81,-28625.254,-33555.604,0.0487611909048909,0.0557646066081147
893000,305346.064,276654.81,290659.414,257037.81,-28691.254,-33621.604,0.048823384380429,0.0558182609331923
894000,305742.064,276984.81,291055.414,257367.81,-28757.254,-33687.604,0.0488854501403616,0.0558718077617832
895000,306138.064,277314.81,291451.414,257697.81,-28823.254,-33753.604,0.0489473885776852,0.055925247416618
896000,306534.064,277644.81,291847.414,258027.81,-28889.254,-33819.604,0.0490092000837857,0.0559785802191368
897000,306930.064,277974.81,292243.414,258357.81,-28955.254,-33885.604,0.0490708850484462,0.0560318064894955
898000,307326.064,278304.81,292639.414,258687.81,-29021.254,-33951.604,0.0491324438598557,0.0560849265465723
899000,307722.064,278634.81,293035.414,259017.81,-29087.254,-34017.604,0.049193876904617,0.0561379407079739
900000,308118.064,278964.81,293431.414,259347.81,-29153.254,-34083.604,0.0492551845677548,0.0561908492900421
901000,308514.064,279294.81,293827.414,259677.81,-29219.254,-34149.604,0.0493163672327237,0.0562436526078599
902000,308910.064,279624.81,294223.414,260007.81,-29285.254,-34215.604,0.0493774252814164,0.0562963509752578
903000,309306.064,279954.81,294619.414,260337.81,-29351.254,-34281.604,0.0494383590941714,0.05634894470482
904000,309702.064,280284.81,295015.414,260667.81,-29417.254,-34347.604,0.0494991690497811,0.0564014341078905
905000,310098.064,280614.81,295411.414,260997.81,-29483.254,-34413.604,0.0495598555254996,0.0564538194945795
906000,310494.064,280944.81,295807.414,261327.81,-29549.254,-34479.604,0.0496204188970503,0.0565061011737694
907000,310890.064,281274.81,296203.414,261657.81,-29615.254,-34545.604,0.0496808595386339,0.0565582794531205
908000,311286.064,281604.81,296599.414,261987.81,-29681.254,-34611.604,0.0497411778229359,0.0566103546390778
909000,311682.064,281934.81,296995.414,262317.81,-29747.254,-34677.604,0.0498013741211347,0.0566623270368761
910000,312078.064,282264.81,297391.414,262647.81,-29813.254,-34743.604,0.0498614488029086,0.0567141969505468
911000,312474.064,282594.81,297787.414,262977.81,-29879.254,-34809.604,0.0499214022364438,0.0567659646829232
912000,312870.064,282924.81,298183.414,263307.81,-29945.254,-34875.604,0.0499812347884416,0.0568176305356467
913000,313266.064,283254.81,298579.414,263637.81,-30011.254,-34941.604,0.0500409468241264,0.0568691948091726
914000,313662.064,283584.81,298975.414,263967.81,-30077.254,-35007.604,0.0501005387072524,0.056920657802776
915000,314058.064,283914.81,299371.414,264297.81,-30143.254,-35073.604,0.0501600108001117,0.0569720198145575
916000,314454.064,284244.81,299767.414,264627.81,-30209.254,-35139.604,0.0502193634635411,0.0570232811414487
917000,314850.064,284574.81,300163.414,264957.81,-30275.254,-35205.604,0.0502785970569297,0.0570744420792187
918000,315246.064,284904.81,300559.414,265287.81,-30341.254,-35271.604,0.0503377119382262,0.0571255029224787
919000,315642.064,285234.81,300955.414,265617.81,-30407.254,-35337.604,0.0503967084639457,0.0571764639646888
920000,316038.064,285564.81,301351.414,265947.81,-30473.254,-35403.604,0.0504555869891774,0.0572273254981625
921000,316434.064,285894.81,301747.414,266277.81,-30539.254,-35469.604,0.0505143478675914,0.0572780878140733
922000,316830.064,286224.81,302143.414,266607.81,-30605.254,-35535.604,0.0505729914514458,0.0573287512024596
923000,317226.064,286554.81,302539.414,266937.81,-30671.254,-35601.604,0.0506315180915939,0.0573793159522304
924000,317622.064,286884.81,302935.414,267267.81,-30737.254,-35667.604,0.0506899281374908,0.0574297823511708
925000,318018.064,287214.81,303331.414,267597.81,-30803.254,-35733.604,0.0507482219372011,0.0574801506859476
926000,318414.064,287544.81,303727.414,267927.81,-30869.254,-35799.604,0.0508063998374051,0.0575304212421146
927000,318810.064,287874.81,304123.414,268257.81,-30935.254,-35865.604,0.0508644621834058,0.0575805943041179
928000,319206.064,288204.81,304519.414,268587.81,-31001.254,-35931.604,0.0509224093191362,0.0576306701553013
929000,319602.064,288534.81,304915.414,268917.81,-31067.254,-35997.604,0.0509802415871655,0.057680649077912
930000,319998.064,288864.81,305311.414,269247.81,-31133.254,-36063.604,0.0510379593287062,0.0577305313531053
931000,320394.064,289194.81,305707.414,269577.81,-31199.254,-36129.604,0.0510955628836206,0.0577803172609502
932000,320790.064,289524.81,306103.414,269907.81,-31265.254,-36195.604,0.0511530525904278,0.0578300070804348
933000,321186.064,289854.81,306499.414,270237.81,-31331.254,-36261.604,0.05121042878631,0.0578796010894713
934000,321582.064,290184.81,306895.414,270567.81,-31397.254,-36327.604,0.0512676918071191,0.057929099564901
935000,321978.064,290514.81,307291.414,270897.81,-31463.254,-36393.604,0.0513248419873837,0.0579785027824998
936000,322374.064,290844.81,307687.414,271227.81,-31529.254,-36459.604,0.0513818796603148,0.0580278110169832
937000,322770.064,291174.81,308083.414,271557.81,-31595.254,-36525.604,0.0514388051578131,0.0580770245420114
938000,323166.064,291504.81,308479.414,271887.81,-31661.254,-36591.604,0.0514956188104751,0.0581261436301942
939000,323562.064,291834.81,308875.414,272217.81,-31727.254,-36657.604,0.0515523209475992,0.0581751685530962
940000,323958.064,292164.81,309271.414,272547.81,-31793.254,-36723.604,0.0516089118971927,0.058224099581242
941000,324354.064,292494.81,309667.414,272877.81,-31859.254,-36789.604,0.0516653919859775,0.0582729369841207
942000,324750.064,292824.81,310063.414,273207.81,-31925.254,-36855.604,0.0517217615393969,0.0583216810301912
943000,325146.064,293154.81,310459.414,273537.81,-31991.254,-36921.604,0.0517780208816215,0.0583703319868869
944000,325542.064,293484.81,310855.414,273867.81,-32057.254,-36987.604,0.0518341703355554,0.0584188901206209
945000,325938.064,293814.81,311251.414,274197.81,-32123.254,-37053.604,0.0518902102228427,0.0584673556967905
946000,326334.064,294144.81,311647.414,274527.81,-32189.254,-37119.604,0.0519461408638735,0.0585157289797822
947000,326730.064,294474.81,312043.414,274857.81,-32255.254,-37185.604,0.0520019625777897,0.0585640102329768
948000,327126.064,294804.81,312439.414,275187.81,-32321.254,-37251.604,0.0520576756824916,0.0586121997187535
949000,327522.064,295134.81,312835.414,275517.81,-32387.254,-37317.604,0.0521132804946434,0.0586602976984953
